,Portfolio-Value-diff,Market-based-PnL,Summe Einzel-Tages-PnL,Abweichung (Portfolio vs Market),Abweichung (Portfolio vs Summe)
2020-03-19,206.86941071307228,206.86941071308252,206.86941071308226,-1.0231815394945443e-11,-9.976020010071807e-12
2020-03-20,-4267.024053377943,-4267.024053377937,-4267.024053377936,-6.366462912410498e-12,-7.275957614183426e-12
2020-03-23,-1587.3757119654038,-1587.3757119653912,-1587.3757119653912,-1.2505552149377763e-11,-1.2505552149377763e-11
2020-03-24,5980.760480869736,5980.7604808697315,5980.760480869732,4.547473508864641e-12,3.637978807091713e-12
2020-03-25,291.60778614666197,291.6077861466531,291.6077861466531,8.86757334228605e-12,8.86757334228605e-12
2020-03-26,4388.829222818531,4388.8292228185355,4388.829222818536,-4.547473508864641e-12,-5.4569682106375694e-12
2020-03-27,-1558.4284294692916,-1558.4284294693093,-1558.428429469309,1.77351466845721e-11,1.750777300912887e-11
2020-03-30,2957.7022912383545,2957.7022912383345,2957.702291238334,2.000888343900442e-11,2.0463630789890885e-11
2020-03-31,-838.093164417849,-838.093164417799,-838.0931644177989,-5.002220859751105e-11,-5.013589543523267e-11
2020-04-01,-3217.9565844185563,-3217.9565844186172,-3217.956584418617,6.093614501878619e-11,6.048139766789973e-11
2020-04-02,1164.3291664254066,1164.3291664254389,1164.3291664254389,-3.228706191293895e-11,-3.228706191293895e-11
2020-04-03,-63.251382141635986,-63.251382141652826,-63.25138214165278,1.6839862837514374e-11,1.679723027336877e-11
2020-04-06,4892.252309642732,4892.252309642807,4892.252309642807,-7.457856554538012e-11,-7.457856554538012e-11
2020-04-07,281.60543823137414,281.6054382313116,281.60543823131144,6.252776074688882e-11,6.269829100347124e-11
2020-04-08,1626.1087331532617,1626.1087331532915,1626.1087331532913,-2.97859514830634e-11,-2.955857780762017e-11
2020-04-09,560.8874362185743,560.8874362185429,560.8874362185429,3.1377567211166024e-11,3.1377567211166024e-11
2020-04-10,0.0,0.0,0.0,0.0,0.0
2020-04-13,3136.904987863192,3136.9049878631677,3136.9049878631677,2.4556356947869062e-11,2.4556356947869062e-11
2020-04-14,5495.2140120478,5495.214012047822,5495.2140120478225,-2.1827872842550278e-11,-2.2737367544323206e-11
2020-04-15,360.16995779231365,360.16995779233145,360.16995779233145,-1.779199010343291e-11,-1.779199010343291e-11
2020-04-16,2315.893256070456,2315.8932560704156,2315.8932560704166,4.0472514228895307e-11,3.956301952712238e-11
2020-04-17,966.7152558676607,966.715255867673,966.7152558676729,-1.2278178473934531e-11,-1.2164491636212915e-11
2020-04-20,-1159.5468284539966,-1159.5468284540027,-1159.546828454003,6.139089236967266e-12,6.366462912410498e-12
2020-04-21,-4606.587861320921,-4606.587861320896,-4606.587861320896,-2.4556356947869062e-11,-2.4556356947869062e-11
2020-04-22,3314.4589410855406,3314.458941085528,3314.458941085528,1.2732925824820995e-11,1.2732925824820995e-11
2020-04-23,-727.972424220774,-727.9724242207373,-727.9724242207371,-3.672084858408198e-11,-3.6834535421803594e-11
2020-04-24,1759.6383892500162,1759.63838924999,1759.6383892499903,2.6147972675971687e-11,2.5920599000528455e-11
2020-04-27,2245.9451424465806,2245.945142446613,2245.945142446613,-3.228706191293895e-11,-3.228706191293895e-11
2020-04-28,-2721.0702754910744,-2721.0702754911094,-2721.07027549111,3.501554601825774e-11,3.54702933691442e-11
2020-04-29,2480.640355469848,2480.6403554698622,2480.6403554698622,-1.4097167877480388e-11,-1.4097167877480388e-11
2020-04-30,-502.2845848985162,-502.2845848985157,-502.2845848985158,-5.115907697472721e-13,-3.979039320256561e-13
2020-05-01,-5163.4058378011105,-5163.405837801094,-5163.405837801095,-1.6370904631912708e-11,-1.546140993013978e-11
2020-05-04,2811.6125487858953,2811.612548785904,2811.612548785904,-8.640199666842818e-12,-8.640199666842818e-12
2020-05-05,1115.9918424360221,1115.9918424359994,1115.9918424359992,2.2737367544323206e-11,2.2964741219766438e-11
2020-05-06,886.0271390905837,886.0271390906038,886.0271390906037,-2.0122570276726037e-11,-2.000888343900442e-11
2020-05-07,326.39233040908584,326.3923304090876,326.39233040908766,-1.7621459846850485e-12,-1.8189894035458565e-12
2020-05-08,2226.7054608738545,2226.7054608738536,2226.705460873854,9.094947017729282e-13,4.547473508864641e-13
2020-05-11,1301.6607026795245,1301.6607026795396,1301.6607026795393,-1.5006662579253316e-11,-1.4779288903810084e-11
2020-05-12,-1757.7192710013478,-1757.7192710013685,-1757.7192710013685,2.0691004465334117e-11,2.0691004465334117e-11
2020-05-13,-972.0667194791022,-972.0667194790875,-972.0667194790876,-1.4665602066088468e-11,-1.4551915228366852e-11
2020-05-14,1392.1166569297493,1392.1166569297357,1392.1166569297357,1.3642420526593924e-11,1.3642420526593924e-11
2020-05-15,1278.1288836034946,1278.128883603483,1278.1288836034828,1.1596057447604835e-11,1.1823431123048067e-11
2020-05-18,1762.0303985960636,1762.0303985960788,1762.030398596079,-1.5234036254696548e-11,-1.546140993013978e-11
2020-05-19,-276.7821818980592,-276.7821818980597,-276.7821818980598,5.115907697472721e-13,5.684341886080801e-13
2020-05-20,1244.0294931834505,1244.029493183444,1244.029493183444,6.59383658785373e-12,6.59383658785373e-12
2020-05-21,-978.8504898512474,-978.8504898512749,-978.8504898512749,2.751221472863108e-11,2.751221472863108e-11
2020-05-22,133.35452668304788,133.3545266830716,133.35452668307167,-2.3732127374387346e-11,-2.3788970793248154e-11
2020-05-25,0.0,0.0,0.0,0.0,0.0
2020-05-26,-1030.5732341239927,-1030.5732341240027,-1030.5732341240025,1.000444171950221e-11,9.777068044058979e-12
2020-05-27,-369.5345355759782,-369.5345355759555,-369.53453557595554,-2.2737367544323206e-11,-2.2680524125462398e-11
2020-05-28,-170.24058996689564,-170.2405899668759,-170.2405899668759,-1.9753088054130785e-11,-1.9753088054130785e-11
2020-05-29,2353.8690663650195,2353.869066364976,2353.8690663649763,4.3655745685100555e-11,4.320099833421409e-11
2020-06-01,1808.7039099826216,1808.7039099826115,1808.7039099826113,1.000444171950221e-11,1.0231815394945443e-11
2020-06-02,-194.84477173010237,-194.844771730138,-194.84477173013795,3.5640823625726625e-11,3.558398020686582e-11
2020-06-03,165.99868535695714,165.9986853570008,165.99868535700077,-4.3655745685100555e-11,-4.362732397567015e-11
2020-06-04,-569.6592023858975,-569.6592023859073,-569.6592023859074,9.777068044058979e-12,9.890754881780595e-12
2020-06-05,2214.917210789601,2214.9172107896125,2214.917210789612,-1.1368683772161603e-11,-1.0913936421275139e-11
2020-06-08,1339.8820270581055,1339.8820270580516,1339.8820270580518,5.3887561080046e-11,5.3660187404602766e-11
2020-06-09,1295.7755571933376,1295.7755571933787,1295.7755571933787,-4.1154635255225e-11,-4.1154635255225e-11
2020-06-10,3805.424379428121,3805.424379428125,3805.424379428125,-4.092726157978177e-12,-4.092726157978177e-12
2020-06-11,-5828.183740444569,-5828.183740444593,-5828.183740444593,2.4556356947869062e-11,2.4556356947869062e-11
2020-06-12,-439.778291411174,-439.7782914111944,-439.7782914111945,2.0406787371030077e-11,2.0520474208751693e-11
2020-06-15,2389.6431008067157,2389.6431008067752,2389.643100806775,-5.95719029661268e-11,-5.911715561524034e-11
2020-06-16,1073.3737783097313,1073.3737783097163,1073.3737783097163,1.5006662579253316e-11,1.5006662579253316e-11
2020-06-17,570.8454273097304,570.845427309682,570.8454273096821,4.843059286940843e-11,4.831690603168681e-11
2020-06-18,375.1933975984575,375.1933975985097,375.19339759850965,-5.218225851422176e-11,-5.212541509536095e-11
2020-06-19,-114.59569997822109,-114.59569997824677,-114.59569997824674,2.567901447037002e-11,2.5650592760939617e-11
2020-06-22,1535.0112141034624,1535.0112141034795,1535.0112141034795,-1.7053025658242404e-11,-1.7053025658242404e-11
2020-06-23,852.313162310922,852.3131623109041,852.3131623109041,1.7962520360015333e-11,1.7962520360015333e-11
2020-06-24,-2844.778152651692,-2844.7781526516974,-2844.7781526516974,5.4569682106375694e-12,5.4569682106375694e-12
2020-06-25,2154.116367394803,2154.116367394788,2154.1163673947885,1.5006662579253316e-11,1.4551915228366852e-11
2020-06-26,-3380.019062835432,-3380.019062835401,-3380.0190628354017,-3.092281986027956e-11,-3.0468072509393096e-11
2020-06-29,2401.6601495870127,2401.660149587006,2401.6601495870063,6.821210263296962e-12,6.366462912410498e-12
2020-06-30,3483.9985838780995,3483.9985838781154,3483.9985838781163,-1.5916157281026244e-11,-1.6825651982799172e-11
2020-07-01,2303.0638996612834,2303.0638996612342,2303.063899661234,4.9112713895738125e-11,4.956746124662459e-11
2020-07-02,2519.763630529924,2519.763630529979,2519.7636305299784,-5.502442945726216e-11,-5.4569682106375694e-11
2020-07-03,0.0,0.0,0.0,0.0,0.0
2020-07-06,7187.846037655661,7187.846037655699,7187.846037655699,-3.728928277269006e-11,-3.728928277269006e-11
2020-07-07,-177.12341915344587,-177.12341915349617,-177.12341915349623,5.030642569181509e-11,5.03632691106759e-11
2020-07-08,1893.0835860452498,1893.0835860452744,1893.083586045274,-2.4556356947869062e-11,-2.4101609596982598e-11
2020-07-09,2560.308433017519,2560.308433017474,2560.3084330174734,4.501998773775995e-11,4.547473508864641e-11
2020-07-10,3973.4566198452376,3973.4566198452467,3973.4566198452467,-9.094947017729282e-12,-9.094947017729282e-12
2020-07-13,-3532.7025971293915,-3532.7025971293792,-3532.7025971293792,-1.2278178473934531e-11,-1.2278178473934531e-11
2020-07-14,2013.9820365419728,2013.9820365419903,2013.9820365419905,-1.750777300912887e-11,-1.77351466845721e-11
2020-07-15,-154.10702969692647,-154.10702969702834,-154.1070296970284,1.0186340659856796e-10,1.0192025001742877e-10
2020-07-16,-1824.8141063044313,-1824.814106304376,-1824.814106304376,-5.525180313270539e-11,-5.525180313270539e-11
2020-07-17,-334.8338207261986,-334.8338207261829,-334.8338207261829,-1.5688783605583012e-11,-1.5688783605583012e-11
2020-07-20,7174.161379890924,7174.161379890888,7174.1613798908875,3.54702933691442e-11,3.637978807091713e-11
2020-07-21,-3231.502643859072,-3231.5026438590426,-3231.502643859043,-2.955857780762017e-11,-2.9103830456733704e-11
2020-07-22,638.4577269523288,638.4577269523364,638.4577269523363,-7.617018127348274e-12,-7.503331289626658e-12
2020-07-23,-5326.187166079704,-5326.1871660797,-5326.1871660797,-4.547473508864641e-12,-4.547473508864641e-12
2020-07-24,-2104.387246243772,-2104.387246243744,-2104.3872462437434,-2.8194335754960775e-11,-2.864908310584724e-11
2020-07-27,4749.240863821236,4749.240863821171,4749.240863821172,6.548361852765083e-11,6.45741238258779e-11
2020-07-28,-3087.6107716392144,-3087.6107716391716,-3087.6107716391716,-4.274625098332763e-11,-4.274625098332763e-11
2020-07-29,2159.8544140203157,2159.854414020303,2159.854414020303,1.2732925824820995e-11,1.2732925824820995e-11
2020-07-30,431.7163379661506,431.7163379661268,431.7163379661268,2.3817392502678558e-11,2.3817392502678558e-11
2020-07-31,2578.841270832345,2578.841270832336,2578.8412708323362,9.094947017729282e-12,8.640199666842818e-12
2020-08-03,2485.389505512925,2485.389505512879,2485.3895055128787,4.5929482439532876e-11,4.638422979041934e-11
2020-08-04,1612.061282483337,1612.0612824833458,1612.0612824833458,-8.86757334228605e-12,-8.86757334228605e-12
2020-08-05,968.5156913328101,968.5156913328047,968.5156913328047,5.343281372915953e-12,5.343281372915953e-12
2020-08-06,1814.226665136026,1814.2266651359903,1814.2266651359903,3.5697667044587433e-11,3.5697667044587433e-11
2020-08-07,-2466.453898894193,-2466.4538988941254,-2466.453898894126,-6.775735528208315e-11,-6.730260793119669e-11
2020-08-10,-582.474551323452,-582.4745513235009,-582.4745513235009,4.888534022029489e-11,4.888534022029489e-11
2020-08-11,-3590.7581883235252,-3590.758188323488,-3590.7581883234884,-3.728928277269006e-11,-3.6834535421803594e-11
2020-08-12,7044.075612558518,7044.075612558507,7044.075612558507,1.0913936421275139e-11,1.0913936421275139e-11
2020-08-13,1758.8972632434743,1758.897263243449,1758.8972632434493,2.523847797419876e-11,2.5011104298755527e-11
2020-08-14,687.2251363753749,687.2251363754123,687.2251363754123,-3.7402969610411674e-11,-3.7402969610411674e-11
2020-08-17,5574.374628365273,5574.374628365326,5574.374628365326,-5.3660187404602766e-11,-5.3660187404602766e-11
2020-08-18,2564.2929553314752,2564.2929553313784,2564.2929553313784,9.686118573881686e-11,9.686118573881686e-11
2020-08-19,-870.1997694962192,-870.199769496175,-870.1997694961749,-4.4224179873708636e-11,-4.433786671143025e-11
2020-08-20,3775.6263832167024,3775.626383216618,3775.626383216618,8.458300726488233e-11,8.458300726488233e-11
2020-08-21,3660.08086264311,3660.080862643209,3660.0808626432085,-9.913492249324918e-11,-9.868017514236271e-11
2020-08-24,114.31140312438947,114.311403124317,114.311403124317,7.247535904753022e-11,7.247535904753022e-11
2020-08-25,478.6528957365372,478.6528957365772,478.65289573657714,-4.001776687800884e-11,-3.9960923459148034e-11
2020-08-26,4461.548238846182,4461.5482388461705,4461.548238846171,1.1823431123048067e-11,1.0913936421275139e-11
2020-08-27,860.4742829150637,860.4742829150492,860.4742829150492,1.4438228390645236e-11,1.4438228390645236e-11
2020-08-28,586.3125491263927,586.3125491264303,586.3125491264302,-3.7630343285854906e-11,-3.751665644813329e-11
2020-08-31,7647.3908343046205,7647.390834304619,7647.3908343046205,1.8189894035458565e-12,0.0
2020-09-01,1409.9962805943796,1409.9962805943217,1409.9962805943214,5.7980287238024175e-11,5.820766091346741e-11
2020-09-02,-626.7576131615206,-626.7576131615449,-626.7576131615448,2.432898327242583e-11,2.4215296434704214e-11
2020-09-03,-11825.88955763093,-11825.889557630906,-11825.889557630906,-2.3646862246096134e-11,-2.3646862246096134e-11
2020-09-04,-909.9935292486916,-909.9935292487548,-909.9935292487547,6.320988177321851e-11,6.30961949354969e-11
2020-09-07,0.0,0.0,0.0,0.0,0.0
2020-09-08,-13008.125443382363,-13008.125443382349,-13008.125443382347,-1.4551915228366852e-11,-1.6370904631912708e-11
2020-09-09,7657.610634518904,7657.610634518886,7657.610634518886,1.7280399333685637e-11,1.7280399333685637e-11
2020-09-10,-3471.8969525828143,-3471.8969525828015,-3471.8969525828015,-1.2732925824820995e-11,-1.2732925824820995e-11
2020-09-11,-1239.9298933137325,-1239.929893313675,-1239.929893313675,-5.752553988713771e-11,-5.752553988713771e-11
2020-09-14,6076.2562788059,6076.256278805851,6076.256278805851,4.9112713895738125e-11,4.9112713895738125e-11
2020-09-15,3314.8527276526147,3314.8527276526397,3314.8527276526393,-2.5011104298755527e-11,-2.4556356947869062e-11
2020-09-16,-3401.133080438478,-3401.1330804384556,-3401.133080438455,-2.2282620193436742e-11,-2.2737367544323206e-11
2020-09-17,-3284.6661355221586,-3284.666135522119,-3284.6661355221186,-3.956301952712238e-11,-4.001776687800884e-11
2020-09-18,-993.475860577717,-993.4758605777536,-993.4758605777535,3.660716174636036e-11,3.6493474908638746e-11
2020-09-21,1967.3696577101655,1967.3696577101382,1967.3696577101382,2.7284841053187847e-11,2.7284841053187847e-11
2020-09-22,1128.8031097292842,1128.8031097293401,1128.80310972934,-5.5933924159035087e-11,-5.5706550483591855e-11
2020-09-23,-7548.06361830284,-7548.063618302915,-7548.063618302915,7.457856554538012e-11,7.457856554538012e-11
2020-09-24,1694.8223956205184,1694.8223956204902,1694.8223956204902,2.8194335754960775e-11,2.8194335754960775e-11
2020-09-25,4455.039303512254,4455.039303512352,4455.0393035123525,-9.731593308970332e-11,-9.822542779147625e-11
2020-09-28,3763.2346847484296,3763.234684748398,3763.2346847483977,3.1377567211166024e-11,3.183231456205249e-11
2020-09-29,-353.2894025007845,-353.2894025008125,-353.28940250081257,2.802380549837835e-11,2.808064891723916e-11
2020-09-30,2258.8227430225816,2258.8227430225907,2258.8227430225907,-9.094947017729282e-12,-9.094947017729282e-12
2020-10-01,2761.6480207666464,2761.6480207665163,2761.6480207665163,1.3005774235352874e-10,1.3005774235352874e-10
2020-10-02,-6188.5990915677685,-6188.59909156772,-6188.59909156772,-4.8203219193965197e-11,-4.8203219193965197e-11
2020-10-05,4373.904945043614,4373.904945043571,4373.904945043571,4.274625098332763e-11,4.274625098332763e-11
2020-10-06,-2377.329768714524,-2377.32976871452,-2377.32976871452,-4.092726157978177e-12,-4.092726157978177e-12
2020-10-07,3253.080476421368,3253.0804764213244,3253.0804764213244,4.3655745685100555e-11,4.3655745685100555e-11
2020-10-08,219.49739208238316,219.4973920824102,219.4973920824101,-2.702904566831421e-11,-2.6943780540023e-11
2020-10-09,2050.511387633189,2050.511387633252,2050.5113876332516,-6.320988177321851e-11,-6.275513442233205e-11
2020-10-12,5405.595351708966,5405.595351708948,5405.595351708947,1.7280399333685637e-11,1.8189894035458565e-11
2020-10-13,-256.267378340126,-256.267378340232,-256.267378340232,1.0601297617540695e-10,1.0601297617540695e-10
2020-10-14,57.33923620785936,57.33923620796226,57.3392362079621,-1.0290079899277771e-10,-1.0274447959091049e-10
2020-10-15,-1810.5788833311526,-1810.5788833311685,-1810.5788833311685,1.5916157281026244e-11,1.5916157281026244e-11
2020-10-16,-1332.6862519082206,-1332.6862519082097,-1332.68625190821,-1.0913936421275139e-11,-1.0686562745831907e-11
2020-10-19,-3679.1437065670616,-3679.1437065671003,-3679.1437065671,3.865352482534945e-11,3.8198777474462986e-11
2020-10-20,499.41930035088444,499.4193003509729,499.41930035097295,-8.844835974741727e-11,-8.850520316627808e-11
2020-10-21,-695.0807820317277,-695.0807820317946,-695.0807820317946,6.684786058031023e-11,6.684786058031023e-11
2020-10-22,-513.0999033816915,-513.0999033818063,-513.0999033818064,1.1471001926111057e-10,1.1482370609883219e-10
2020-10-23,78.16600005264627,78.16600005276915,78.16600005276912,-1.2288126072235173e-10,-1.2285283901292132e-10
2020-10-26,-2092.0234051564476,-2092.023405156469,-2092.023405156469,2.1373125491663814e-11,2.1373125491663814e-11
2020-10-27,1729.684013080201,1729.6840130801536,1729.6840130801534,4.75210981676355e-11,4.774847184307873e-11
2020-10-28,-7201.101204070146,-7201.101204070023,-7201.101204070022,-1.227817847393453e-10,-1.2460077414289117e-10
2020-10-29,3076.2487608887604,3076.2487608886913,3076.2487608886913,6.912159733474255e-11,6.912159733474255e-11
2020-10-30,-6375.2956953687535,-6375.295695368726,-6375.295695368728,-2.7284841053187847e-11,-2.546585164964199e-11
2020-11-02,2071.406528039981,2071.4065280400346,2071.4065280400355,-5.3660187404602766e-11,-5.4569682106375694e-11
2020-11-03,4774.515620393446,4774.515620393502,4774.515620393502,-5.638867150992155e-11,-5.638867150992155e-11
2020-11-04,5016.86017007078,5016.860170070761,5016.860170070761,1.9099388737231493e-11,1.9099388737231493e-11
2020-11-05,5108.986702052614,5108.986702052673,5108.986702052672,-5.820766091346741e-11,-5.729816621169448e-11
2020-11-06,190.7044309382909,190.70443093824366,190.70443093824377,4.723688107333146e-11,4.7123194235609844e-11
2020-11-09,-5704.173501377925,-5704.173501377908,-5704.173501377908,-1.7280399333685637e-11,-1.7280399333685637e-11
2020-11-10,-3358.545295315911,-3358.5452953159097,-3358.545295315909,-1.3642420526593924e-12,-2.2737367544323206e-12
2020-11-11,4277.403581185325,4277.403581185302,4277.403581185302,2.2737367544323206e-11,2.2737367544323206e-11
2020-11-12,-519.9989173813665,-519.9989173812471,-519.9989173812471,-1.1937117960769683e-10,-1.1937117960769683e-10
2020-11-13,-48.81141350301914,-48.811413503112085,-48.81141350311218,9.29460952647787e-11,9.303846582042752e-11
2020-11-16,1169.3580711056711,1169.3580711056516,1169.3580711056516,1.9554136088117957e-11,1.9554136088117957e-11
2020-11-17,2458.246853537741,2458.246853537709,2458.246853537709,3.228706191293895e-11,3.228706191293895e-11
2020-11-18,3069.9180564981943,3069.9180564982535,3069.918056498253,-5.911715561524034e-11,-5.866240826435387e-11
2020-11-19,1517.086724078952,1517.086724078969,1517.086724078969,-1.6825651982799172e-11,-1.6825651982799172e-11
2020-11-20,-2607.61809077239,-2607.6180907724383,-2607.618090772438,4.8203219193965197e-11,4.774847184307873e-11
2020-11-23,2091.7496196565626,2091.749619656544,2091.7496196565444,1.864464138634503e-11,1.8189894035458565e-11
2020-11-24,3618.903225864604,3618.903225864633,3618.903225864633,-2.9103830456733704e-11,-2.9103830456733704e-11
2020-11-25,2975.8927382431866,2975.8927382432003,2975.8927382432003,-1.3642420526593924e-11,-1.3642420526593924e-11
2020-11-26,0.0,0.0,0.0,0.0,0.0
2020-11-27,1426.0083191649464,1426.0083191648937,1426.008319164894,5.275069270282984e-11,5.2523319027386606e-11
2020-11-30,-429.78463229181943,-429.78463229174804,-429.78463229174804,-7.139533408917487e-11,-7.139533408917487e-11
2020-12-01,2201.7578420837235,2201.7578420837385,2201.757842083739,-1.5006662579253316e-11,-1.546140993013978e-11
2020-12-02,-673.9285641919996,-673.9285641920787,-673.9285641920787,7.912603905424476e-11,7.912603905424476e-11
2020-12-03,83.15434244676726,83.15434244689803,83.15434244689834,-1.3076828508928884e-10,-1.3108092389302328e-10
2020-12-04,1139.2798792096146,1139.2798792096041,1139.2798792096044,1.0459189070388675e-11,1.0231815394945443e-11
2020-12-07,3380.0468719796627,3380.046871979614,3380.0468719796136,4.865796654485166e-11,4.9112713895738125e-11
2020-12-08,751.8845498048468,751.8845498048048,751.8845498048046,4.1950443119276315e-11,4.217781679471955e-11
2020-12-09,-5559.436994136719,-5559.4369941366685,-5559.436994136669,-5.002220859751105e-11,-4.9112713895738125e-11
2020-12-10,1805.1696714252757,1805.1696714252662,1805.1696714252662,9.549694368615746e-12,9.549694368615746e-12
2020-12-11,-1260.6829560084152,-1260.6829560084145,-1260.6829560084145,-6.821210263296962e-13,-6.821210263296962e-13
2020-12-14,2314.6746707198326,2314.6746707198504,2314.6746707198504,-1.77351466845721e-11,-1.77351466845721e-11
2020-12-15,1573.2315108645125,1573.2315108645082,1573.2315108645082,4.320099833421409e-12,4.320099833421409e-12
2020-12-16,-922.9289956389985,-922.9289956390347,-922.9289956390348,3.6266101233195513e-11,3.637978807091713e-11
2020-12-17,3073.613847530447,3073.6138475304124,3073.613847530413,3.456079866737127e-11,3.410605131648481e-11
2020-12-18,1412.4197896277474,1412.4197896277497,1412.4197896277494,-2.2737367544323206e-12,-2.0463630789890885e-12
2020-12-21,-2811.5191492331505,-2811.51914923317,-2811.5191492331705,1.9554136088117957e-11,2.000888343900442e-11
2020-12-22,-234.32253002133803,-234.32253002126586,-234.3225300212659,-7.216272024379577e-11,-7.213429853436537e-11
2020-12-23,-691.8530187977012,-691.8530187977805,-691.8530187977805,7.923972589196637e-11,7.923972589196637e-11
2020-12-24,1778.9889370448946,1778.9889370449607,1778.988937044961,-6.616573955398053e-11,-6.639311322942376e-11
2020-12-25,0.0,0.0,0.0,0.0,0.0
2020-12-28,2400.332068839489,2400.3320688395083,2400.332068839508,-1.9554136088117957e-11,-1.9099388737231493e-11
2020-12-29,53.577383511757944,53.57738351171666,53.57738351171655,4.128253294766182e-11,4.139621978538344e-11
2020-12-30,2426.267520068446,2426.2675200684725,2426.2675200684725,-2.637534635141492e-11,-2.637534635141492e-11
2020-12-31,801.5393971131416,801.5393971130777,801.5393971130779,6.389200279954821e-11,6.366462912410498e-11
2021-01-01,0.0,0.0,0.0,0.0,0.0
2021-01-04,-1021.8184608296433,-1021.8184608297996,-1021.8184608297995,1.5631940186722204e-10,1.5620571502950042e-10
2021-01-05,2064.0891286247643,2064.08912862486,2064.0891286248598,-9.595169103704393e-11,-9.549694368615746e-11
2021-01-06,-2549.203733422706,-2549.2037334227653,-2549.2037334227653,5.911715561524034e-11,5.911715561524034e-11
2021-01-07,7452.3865056918585,7452.386505691827,7452.386505691825,3.183231456205249e-11,3.3651303965598345e-11
2021-01-08,4393.511333616043,4393.511333616045,4393.511333616045,-1.8189894035458565e-12,-1.8189894035458565e-12
2021-01-11,-1890.3807959647675,-1890.3807959647102,-1890.3807959647104,-5.729816621169448e-11,-5.707079253625125e-11
2021-01-12,1309.524895684066,1309.524895684111,1309.524895684111,-4.501998773775995e-11,-4.501998773775995e-11
2021-01-13,3045.891956548847,3045.891956548857,3045.891956548857,-1.000444171950221e-11,-1.000444171950221e-11
2021-01-14,-2369.725196141313,-2369.725196141359,-2369.725196141359,4.5929482439532876e-11,4.5929482439532876e-11
2021-01-15,-2630.796181792597,-2630.796181792666,-2630.7961817926657,6.912159733474255e-11,6.866684998385608e-11
2021-01-18,0.0,0.0,0.0,0.0,0.0
2021-01-19,3431.1648585435178,3431.1648585435696,3431.164858543569,-5.184119800105691e-11,-5.1386450650170445e-11
2021-01-20,3862.639307523408,3862.6393075233727,3862.639307523373,3.54702933691442e-11,3.501554601825774e-11
2021-01-21,1904.4804883682518,1904.4804883683091,1904.480488368309,-5.729816621169448e-11,-5.707079253625125e-11
2021-01-22,475.85590791667346,475.85590791667113,475.85590791667113,2.3305801732931286e-12,2.3305801732931286e-12
2021-01-25,3629.52871559668,3629.5287155966716,3629.528715596672,8.185452315956354e-12,7.73070496506989e-12
2021-01-26,-696.9241358397121,-696.924135839731,-696.924135839731,1.887201506178826e-11,1.887201506178826e-11
2021-01-27,-6498.489028950484,-6498.489028950486,-6498.4890289504865,1.8189894035458565e-12,2.7284841053187847e-12
2021-01-28,-1714.8698980081535,-1714.8698980081738,-1714.8698980081738,2.0236257114447653e-11,2.0236257114447653e-11
2021-01-29,-5680.568088196334,-5680.568088196364,-5680.568088196364,3.001332515850663e-11,3.001332515850663e-11
2021-02-01,3608.700660175964,3608.7006601759026,3608.700660175903,6.139089236967266e-11,6.093614501878619e-11
2021-02-02,2321.064344855753,2321.064344855664,2321.0643448556643,8.913048077374697e-11,8.86757334228605e-11
2021-02-03,-986.5079714792373,-986.5079714791658,-986.5079714791659,-7.150902092689648e-11,-7.139533408917487e-11
2021-02-04,2661.87296352291,2661.872963522905,2661.872963522905,5.002220859751105e-12,5.002220859751105e-12
2021-02-05,73.86874298608745,73.86874298609877,73.86874298609882,-1.1311840353300795e-11,-1.1368683772161603e-11
2021-02-08,2470.1993076973304,2470.1993076972935,2470.1993076972935,3.6834535421803594e-11,3.6834535421803594e-11
2021-02-09,-2358.4133492747787,-2358.4133492748015,-2358.413349274801,2.2737367544323206e-11,2.2282620193436742e-11
2021-02-10,-1459.7373540923,-1459.7373540922124,-1459.7373540922124,-8.753886504564434e-11,-8.753886504564434e-11
2021-02-11,516.7124292340886,516.7124292341031,516.7124292341031,-1.4438228390645236e-11,-1.4438228390645236e-11
2021-02-12,1080.3343032196863,1080.3343032196021,1080.3343032196026,8.412825991399586e-11,8.36735125631094e-11
2021-02-15,0.0,0.0,0.0,0.0,0.0
2021-02-16,-1306.2600544916932,-1306.2600544916907,-1306.2600544916904,-2.5011104298755527e-12,-2.7284841053187847e-12
2021-02-17,-513.8219205015921,-513.8219205015814,-513.8219205015812,-1.0686562745831907e-11,-1.0913936421275139e-11
2021-02-18,-2135.331341042649,-2135.3313410426663,-2135.3313410426663,1.7280399333685637e-11,1.7280399333685637e-11
2021-02-19,-1091.547325628373,-1091.547325628317,-1091.547325628317,-5.616129783447832e-11,-5.616129783447832e-11
2021-02-22,-5631.206838215876,-5631.206838215838,-5631.206838215837,-3.8198777474462986e-11,-3.9108272176235914e-11
2021-02-23,-648.5560654119472,-648.5560654120172,-648.5560654120171,7.003109203651547e-11,6.991740519879386e-11
2021-02-24,3999.3700230467366,3999.37002304672,3999.3700230467202,1.6825651982799172e-11,1.6370904631912708e-11
2021-02-25,-8028.166108678386,-8028.166108678377,-8028.166108678378,-9.094947017729282e-12,-8.185452315956354e-12
2021-02-26,604.6282325167558,604.6282325166876,604.6282325166876,6.821210263296962e-11,6.821210263296962e-11
2021-03-01,5001.758920062362,5001.758920062323,5001.758920062324,3.9108272176235914e-11,3.8198777474462986e-11
