,Portfolio-Value-diff,Summe Einzel-Tages-PnL,Abweichung
2024-01-19,1213.3846834690485,1213.3846834690664,-1.7962520360015333e-11
2024-01-22,179.4569288211933,179.45692882122833,-3.504396772768814e-11
2024-01-23,539.6665988283348,539.666598828308,2.6830093702301383e-11
2024-01-24,971.507158996712,971.5071589966839,2.808064891723916e-11
2024-01-25,-79.66205568436999,-79.66205568436034,-9.64917035162216e-12
2024-01-26,192.07754688194836,192.0775468819513,-2.9274360713316128e-12
2024-01-29,887.5265690470114,887.5265690470383,-2.6830093702301383e-11
2024-01-30,63.0538244995405,63.05382449951601,2.4485302674293052e-11
2024-01-31,-1429.7185663726123,-1429.7185663726016,-1.0686562745831907e-11
2024-02-01,-3211.0718972006,1109.725662474991,-4320.7975596755905
2024-02-02,1937.3065939119551,1937.3065939119783,-2.319211489520967e-11
2024-02-05,105.39403679280076,105.39403679277194,2.8819613362429664e-11
2024-02-06,205.20440890613827,205.20440890615183,-1.3557155398302712e-11
2024-02-07,1251.8204113524698,1251.8204113524407,2.9103830456733704e-11
2024-02-08,54.730937331856694,54.73093733187298,-1.6285639503621496e-11
2024-02-09,569.4072028487572,569.4072028487542,2.9558577807620168e-12
2024-02-12,-434.137886949582,-434.13788694957844,-3.581135388230905e-12
2024-02-13,-897.5371808326745,-897.537180832693,1.8530954548623413e-11
2024-02-14,1121.2732800520898,1121.273280052099,-9.094947017729282e-12
2024-02-15,953.0491608452576,953.0491608452528,4.774847184307873e-12
2024-02-16,-356.7853806167841,-356.785380616776,-8.071765478234738e-12
2024-02-19,0.0,0.0,0.0
2024-02-20,-1105.5613727958698,-1105.5613727958694,-4.547473508864641e-13
2024-02-21,170.89516207849374,170.8951620785205,-2.6773250283440575e-11
2024-02-22,2850.6305005144677,2850.63050051444,2.773958840407431e-11
2024-02-23,-126.897884245147,-126.89788424514575,-1.2505552149377763e-12
2024-02-26,-90.08511062682373,-90.08511062681691,-6.821210263296962e-12
2024-02-27,-55.333790944336215,-55.333790944329394,-6.821210263296962e-12
2024-02-28,-258.74843005338334,-258.7484300533969,1.3528733688872308e-11
2024-02-29,253.4641201243503,253.4641201243458,4.490630090003833e-12
2024-03-01,-6187.417613453057,1150.3968267159487,-7337.814440169006
2024-03-04,-760.7506876235711,-760.7506876235261,-4.501998773775995e-11
2024-03-05,-1053.58077311932,-1053.5807731193536,3.3651303965598345e-11
2024-03-06,366.6167081221647,366.61670812217136,-6.650680006714538e-12
2024-03-07,1073.7938341636327,1073.7938341636511,-1.8417267710901797e-11
2024-03-08,-1309.8924798868247,-1309.892479886828,3.183231456205249e-12
2024-03-11,-304.4575924568926,-304.4575924569074,1.4779288903810084e-11
2024-03-12,1365.2963311619824,1365.2963311619976,-1.5234036254696548e-11
2024-03-13,-318.94927279336844,-318.9492727933747,6.252776074688882e-12
2024-03-14,20.269380790210562,20.269380790203286,7.275957614183426e-12
2024-03-15,-740.0678923406813,-740.0678923406765,-4.774847184307873e-12
2024-03-18,1001.083501470508,1001.0835014705133,-5.229594535194337e-12
2024-03-19,508.1716529027326,508.1716529027081,2.4499513529008254e-11
2024-03-20,848.4570384446706,848.4570384446943,-2.3646862246096134e-11
2024-03-21,153.34485429365304,153.34485429364256,1.0487610779819079e-11
2024-03-22,13.70840646972647,13.708406469734477,-8.007816632016329e-12
2024-03-25,-299.7804426411749,-299.7804426412009,2.603428583825007e-11
2024-03-26,-102.20322825113544,-102.20322825111988,-1.5560885913146194e-11
2024-03-27,260.1300928632554,260.1300928632488,6.59383658785373e-12
2024-03-28,-16.018642692914,-16.01864269291292,-1.0800249583553523e-12
2024-03-29,0.0,0.0,0.0
2024-04-01,-1963.4100018391619,-27.842386246537288,-1935.5676155926246
2024-04-02,-647.6643778098223,-647.6643778098266,4.320099833421409e-12
2024-04-03,84.07734911577427,84.07734911578007,-5.7980287238024175e-12
2024-04-04,-1243.9674615514814,-1243.9674615514648,-1.659827830735594e-11
2024-04-05,1172.2740184066934,1172.2740184066752,1.8189894035458565e-11
2024-04-08,-40.230893103347626,-40.23089310335507,7.44648787076585e-12
2024-04-09,-78.63825898210052,-78.6382589821025,1.9753088054130785e-12
2024-04-10,-407.459298376285,-407.4592983762723,-1.2732925824820995e-11
2024-04-11,880.6404723605665,880.6404723605689,-2.3874235921539366e-12
2024-04-12,-1416.7540618492349,-1416.7540618492203,-1.4551915228366852e-11
2024-04-15,-1360.1546606995398,-1360.1546606995544,1.4551915228366852e-11
2024-04-16,-4.4479224074748345,-4.447922407474039,-7.958078640513122e-13
2024-04-17,-357.2997883509379,-357.29978835094096,3.069544618483633e-12
2024-04-18,-203.74076584342401,-203.74076584342504,1.0231815394945443e-12
2024-04-19,-1410.289955983957,-1410.2899559839684,1.1368683772161603e-11
2024-04-22,645.2940280580951,645.2940280580848,1.0345502232667059e-11
2024-04-23,1242.4841999244236,1242.4841999244484,-2.4783730623312294e-11
2024-04-24,75.64029042143375,75.64029042142062,1.3130829756846651e-11
2024-04-25,-254.52617347225896,-254.52617347227417,1.5205614545266144e-11
2024-04-26,817.6437997737085,817.6437997737233,-1.48929757415317e-11
2024-04-29,473.95380225556437,473.95380225555726,7.105427357601002e-12
2024-04-30,-1176.3556671268016,-1176.355667126785,-1.659827830735594e-11
2024-05-01,2944.71965635175,-212.64405513520643,3157.3637114869566
2024-05-02,670.8025543478143,670.8025543478258,-1.1482370609883219e-11
2024-05-03,1094.8942154003598,1094.8942154003805,-2.0691004465334117e-11
2024-05-06,1358.6889034393826,1358.6889034393366,4.5929482439532876e-11
2024-05-07,239.64079659426352,239.64079659427793,-1.4409806681214832e-11
2024-05-08,30.289231118251337,30.28923111826402,-1.2683187833317788e-11
2024-05-09,333.3950949908176,333.395094990813,4.604316927725449e-12
2024-05-10,148.4330727106426,148.4330727106203,2.2282620193436742e-11
2024-05-13,60.191213322628755,60.191213322652054,-2.3298696305573685e-11
2024-05-14,573.2668451492209,573.2668451492319,-1.1027623258996755e-11
2024-05-15,1163.21932234813,1163.2193223481224,7.503331289626658e-12
2024-05-16,-188.8840175564692,-188.88401755648493,1.574562702444382e-11
2024-05-17,369.5913168931438,369.59131689309726,4.6554760047001764e-11
2024-05-20,-184.43844047159655,-184.43844047150907,-8.748202162678353e-11
2024-05-21,684.3216781280353,684.3216781279963,3.89945853385143e-11
2024-05-22,-571.9680055203498,-571.9680055203354,-1.4438228390645236e-11
2024-05-23,-619.8988819657534,-619.8988819657629,9.549694368615746e-12
2024-05-24,736.3391227894172,736.3391227894314,-1.4210854715202004e-11
2024-05-27,0.0,0.0,0.0
2024-05-28,124.88117662642617,124.8811766263842,4.196465397399152e-11
2024-05-29,-505.6349088566203,-505.6349088565849,-3.5413449950283393e-11
2024-05-30,-468.6808015302231,-468.6808015302212,-1.9326762412674725e-12
2024-05-31,461.84692355873995,461.84692355873784,2.1032064978498966e-12
2024-06-03,-5147.869509430602,229.78284695045267,-5377.652356381055
2024-06-04,261.5672221441055,261.56722214410394,1.5347723092418164e-12
2024-06-05,1199.5280321977043,1199.5280321977184,-1.4097167877480388e-11
2024-06-06,419.89831638298347,419.8983163829861,-2.6147972675971687e-12
2024-06-07,-6.716359586105682,-6.716359586131148,2.546585164964199e-11
2024-06-10,321.91003644804005,321.9100364480418,-1.7621459846850485e-12
2024-06-11,226.13561593927443,226.1356159392971,-2.2680524125462398e-11
2024-06-12,344.94354407984065,344.9435440798049,3.575451046344824e-11
2024-06-13,1062.6196536364441,1062.6196536364655,-2.1373125491663814e-11
2024-06-14,367.12623194779735,367.1262319478009,-3.524291969370097e-12
2024-06-17,1007.146020960703,1007.146020960697,6.0254023992456496e-12
2024-06-18,69.41146635904443,69.41146635907707,-3.2642333280819e-11
2024-06-19,0.0,0.0,0.0
2024-06-20,-325.5960458686168,-325.5960458686102,-6.59383658785373e-12
2024-06-21,-492.60075697058346,-492.60075697059506,1.1596057447604835e-11
2024-06-24,-346.31692673647194,-346.31692673645455,-1.7394086171407253e-11
2024-06-25,612.2347943001951,612.2347943001794,1.5688783605583012e-11
2024-06-26,632.0882085913327,632.0882085913015,3.115019353572279e-11
2024-06-27,-77.2395941541763,-77.23959415416357,-1.2732925824820995e-11
2024-06-28,-332.19731301645515,-332.19731301645646,1.3073986337985843e-12
2024-07-01,-4632.226000178838,621.4989934266555,-5253.724993605494
2024-07-02,1056.163316748687,1056.1633167487043,-1.7280399333685637e-11
2024-07-03,717.8579524920206,717.8579524920439,-2.3305801732931286e-11
2024-07-04,0.0,0.0,0.0
2024-07-05,994.799280535779,994.7992805357403,3.865352482534945e-11
2024-07-08,-108.20296243403573,-108.20296243403321,-2.5153212845907547e-12
2024-07-09,472.26363278971985,472.26363278975066,-3.0809133022557944e-11
2024-07-10,570.4314381204313,570.4314381204365,-5.229594535194337e-12
2024-07-11,-1943.1448341119103,-1943.1448341118898,-2.0463630789890885e-11
2024-07-12,373.5618491375935,373.5618491375737,1.9838353182421997e-11
2024-07-15,600.3111750656099,600.3111750656038,6.0254023992456496e-12
2024-07-16,421.98733754150453,421.98733754148964,1.48929757415317e-11
2024-07-17,-859.4449521743518,-859.44495217435,-1.8189894035458565e-12
2024-07-18,-831.5472256182402,-831.5472256182344,-5.7980287238024175e-12
2024-07-19,-869.9845414275769,-869.9845414276033,2.637534635141492e-11
2024-07-22,1143.2883152060676,1143.2883152060695,-1.8189894035458565e-12
2024-07-23,-250.30970627148054,-250.30970627147752,-3.0127011996228248e-12
2024-07-24,-2690.0914019605552,-2690.09140196054,-1.5006662579253316e-11
2024-07-25,-408.26535801417776,-408.265358014197,1.921307557495311e-11
2024-07-26,874.1093507451296,874.1093507451621,-3.2514435588382185e-11
2024-07-29,115.30356453720015,115.30356453718821,1.1937117960769683e-11
2024-07-30,-575.432488246006,-575.4324882460229,1.693933882052079e-11
2024-07-31,1742.5740812686854,1742.5740812686934,-7.958078640513122e-12
2024-08-01,-2090.4926565835776,-842.7658392267998,-1247.7268173567777
2024-08-02,-1168.933668903337,-1168.9336689033444,7.275957614183426e-12
2024-08-05,-3041.2100934273913,-3041.2100934274135,2.2282620193436742e-11
2024-08-06,974.5719581532467,974.5719581532778,-3.115019353572279e-11
2024-08-07,-577.2101401862747,-577.2101401862953,2.0691004465334117e-11
2024-08-08,2453.8426481162314,2453.842648116245,-1.3642420526593924e-11
2024-08-09,776.5463287702296,776.546328770221,8.640199666842818e-12
2024-08-12,30.584711769159185,30.584711769173992,-1.4807710613240488e-11
2024-08-13,1581.8375648704532,1581.8375648704637,-1.0459189070388675e-11
2024-08-14,476.41432425478706,476.41432425476944,1.7621459846850485e-11
2024-08-15,1513.6535976084415,1513.653597608496,-5.4569682106375694e-11
2024-08-16,109.67493387576542,109.67493387571109,5.432809757621726e-11
2024-08-19,905.3847128223861,905.3847128223947,-8.640199666842818e-12
2024-08-20,63.271217536443146,63.27121753643859,4.554578936222242e-12
2024-08-21,158.96189382715966,158.96189382716392,-4.263256414560601e-12
2024-08-22,-836.212977235642,-836.2129772356195,-2.2509993868879974e-11
2024-08-23,869.295870244212,869.2958702441811,3.092281986027956e-11
2024-08-26,-282.02596193301724,-282.02596193303685,1.9610979506978765e-11
2024-08-27,157.306467900984,157.30646790101466,-3.0667024475405924e-11
2024-08-28,-760.852293832635,-760.8522938326829,4.786215868080035e-11
2024-08-29,142.61268897651462,142.6126889765459,-3.129230208287481e-11
2024-08-30,1231.0037560001365,1231.0037560001053,3.115019353572279e-11
2024-09-02,-4015.751699981047,0.0,-4015.751699981047
2024-09-03,-1612.8006401980529,-1612.8006401980426,-1.0231815394945443e-11
2024-09-04,120.47445691775647,120.47445691775329,3.183231456205249e-12
2024-09-05,-267.07566613762174,-267.0756661376243,2.5579538487363607e-12
2024-09-06,-2138.1795828781324,-2138.1795828781515,1.9099388737231493e-11
2024-09-09,1276.4639636070642,1276.4639636070756,-1.1368683772161603e-11
2024-09-10,413.6727975239046,413.6727975239128,-8.185452315956354e-12
2024-09-11,857.4893560811761,857.4893560812,-2.3874235921539366e-11
2024-09-12,906.2518363763229,906.251836376292,3.092281986027956e-11
2024-09-13,276.682799035334,276.6827990353529,-1.887201506178826e-11
2024-09-16,9.719783239910612,9.719783239891626,1.8985701899509877e-11
2024-09-17,39.07496484895819,39.07496484894108,1.7109869077103212e-11
2024-09-18,-439.3775741397985,-439.3775741397833,-1.5234036254696548e-11
2024-09-19,1520.4687958422,1520.4687958421903,9.777068044058979e-12
2024-09-20,-31.154148899193387,-31.154148899160674,-3.271338755439501e-11
2024-09-23,544.8650208678155,544.8650208677644,5.10453901370056e-11
2024-09-24,-34.357814386923565,-34.35781438688916,-3.440447926550405e-11
2024-09-25,-100.03788066288689,-100.03788066291158,2.468425464030588e-11
2024-09-26,-104.28876781126019,-104.28876781124737,-1.2818190953112207e-11
2024-09-27,-91.14020266081207,-91.14020266081258,5.115907697472721e-13
2024-09-30,471.97466046072077,471.974660460748,-2.722799763432704e-11
2024-10-01,-2346.3845718190423,-647.6584147925576,-1698.7261570264848
2024-10-02,31.90053458698094,31.900534586997708,-1.6768808563938364e-11
2024-10-03,-207.01037299615564,-207.01037299616928,1.3642420526593924e-11
2024-10-04,1108.8835660516925,1108.8835660516688,2.3646862246096134e-11
2024-10-07,-1127.6363328295702,-1127.6363328295492,-2.091837814077735e-11
2024-10-08,996.1413221476832,996.1413221476586,2.467004378559068e-11
2024-10-09,662.5339628506335,662.5339628506505,-1.693933882052079e-11
2024-10-10,-77.56389767304063,-77.5638976729984,-4.2234660213580355e-11
2024-10-11,78.19402377257938,78.19402377255602,2.3362645151792094e-11
2024-10-14,468.88133449989255,468.88133449985173,4.0813574742060155e-11
2024-10-15,-1034.1637135069468,-1034.1637135069147,-3.205968823749572e-11
2024-10-16,339.054865399783,339.0548653998002,-1.716671249596402e-11
2024-10-17,0.770659492991399,0.7706594929461161,4.5282888549991185e-11
2024-10-18,726.0204984981392,726.0204984981559,-1.6711965145077556e-11
2024-10-21,-77.08134708346915,-77.08134708346591,-3.240074875066057e-12
2024-10-22,185.21872851680382,185.21872851680376,5.684341886080802e-14
2024-10-23,-1060.5138409947685,-1060.5138409947542,-1.432454155292362e-11
2024-10-24,745.0081230354845,745.0081230354705,1.3983481039758772e-11
2024-10-25,165.99622893612832,165.9962289361556,-2.7284841053187847e-11
2024-10-28,158.09616333345184,158.09616333340253,4.931166586175095e-11
2024-10-29,251.73024369543418,251.7302436954659,-3.171862772433087e-11
2024-10-30,53.382122093607904,53.382122093617134,-9.229950137523701e-12
2024-10-31,-1785.450832149625,-1785.450832149655,3.001332515850663e-11
2024-11-01,344.0623485297547,378.7959734149062,-34.73362488515153
2024-11-04,-595.5278901846614,-595.5278901846395,-2.1827872842550278e-11
2024-11-05,1059.458324444393,1059.4583244443595,3.342393029015511e-11
2024-11-06,2943.5817392607278,2943.5817392607173,1.0459189070388675e-11
2024-11-07,963.0827703019313,963.0827703019404,-9.094947017729282e-12
2024-11-08,901.4922650805092,901.4922650805222,-1.2960299500264227e-11
2024-11-11,-204.82686699935584,-204.82686699937565,1.9809931472991593e-11
2024-11-12,-501.64194493056857,-501.64194493054276,-2.580691216280684e-11
2024-11-13,-47.000061750994064,-47.00006175100063,6.565414878423326e-12
2024-11-14,-924.3824287889584,-924.382428788956,-2.3874235921539366e-12
2024-11-15,-1187.6861862340302,-1187.686186234045,1.4779288903810084e-11
2024-11-18,713.28714574888,713.2871457489201,-4.013145371573046e-11
2024-11-19,528.5670036134543,528.567003613438,1.6257217794191092e-11
2024-11-20,64.90744113919209,64.90744113919719,-5.101696842757519e-12
2024-11-21,258.6037814425363,258.6037814425406,-4.320099833421409e-12
2024-11-22,399.6662202133448,399.66622021333535,9.43600753089413e-12
2024-11-25,-58.63369092415087,-58.633690924158685,7.815970093361102e-12
2024-11-26,811.7237968643312,811.7237968643088,2.2396307031158358e-11
2024-11-27,-285.306073730113,-285.30607373007297,-4.001776687800884e-11
2024-11-28,0.0,0.0,0.0
2024-11-29,746.5662078019814,746.5662078019424,3.89945853385143e-11
2024-12-02,-5355.042766728497,689.6847590548755,-6044.727525783372
2024-12-03,33.98492916749092,33.984929167469204,2.1714186004828662e-11
2024-12-04,370.56366198469186,370.5636619846869,4.945377440890297e-12
2024-12-05,-11.006512765015941,-11.006512764987676,-2.8265390028536785e-11
2024-12-06,705.4195452517306,705.419545251712,1.864464138634503e-11
2024-12-09,-634.5596786084352,-634.559678608437,1.8189894035458565e-12
2024-12-10,229.6624842802703,229.66248428029618,-2.589217729109805e-11
2024-12-11,1140.1811358582927,1140.181135858262,3.069544618483633e-11
2024-12-12,-788.7074179328629,-788.7074179328667,3.865352482534945e-12
2024-12-13,1235.154286001809,1235.154286001823,-1.4097167877480388e-11
2024-12-16,1084.911943554529,1084.9119435545274,1.5916157281026244e-12
2024-12-17,-155.02708781970432,-155.0270878197043,-2.842170943040401e-14
2024-12-18,-2981.9625547902833,-2981.962554790296,1.2732925824820995e-11
2024-12-19,-99.66102477486129,-99.66102477484189,-1.9397816686250735e-11
2024-12-20,650.8788615140948,650.8788615141021,-7.389644451905042e-12
2024-12-23,1243.7067806727719,1243.706780672745,2.6830093702301383e-11
2024-12-24,1474.9601620679605,1474.960162067969,-8.412825991399586e-12
2024-12-25,0.0,0.0,0.0
2024-12-26,-41.478519587544724,-41.47851958754065,-4.071409875905374e-12
2024-12-27,-1329.0816472346196,-1329.0816472346164,-3.183231456205249e-12
2024-12-30,-1273.1558464753907,-1273.1558464753618,-2.887645678129047e-11
2024-12-31,-538.8059063736,-538.8059063736723,7.23048287909478e-11
2025-01-01,-1085.6623530461802,0.0,-1085.6623530461802
2025-01-02,-321.8691536067927,-321.86915360679524,2.5579538487363607e-12
2025-01-03,1109.804107619886,1109.8041076198908,-4.774847184307873e-12
2025-01-06,334.63052032125415,334.6305203212458,8.355982572538778e-12
2025-01-07,-870.2963888832019,-870.2963888832146,1.2732925824820995e-11
2025-01-08,-20.873651129746577,-20.873651129738036,-8.540723683836404e-12
2025-01-09,0.0,0.0,0.0
2025-01-10,-1195.131019991968,-1195.131019991943,-2.5011104298755527e-11
2025-01-13,338.82822731204215,338.8282273120296,1.2562395568238571e-11
2025-01-14,-542.6425180129299,-542.6425180129319,1.9326762412674725e-12
2025-01-15,1842.783320076851,1842.7833200768446,6.366462912410498e-12
2025-01-16,-642.3860418593395,-642.3860418593194,-2.000888343900442e-11
2025-01-17,954.230887185462,954.2308871854237,3.83124643121846e-11
2025-01-20,0.0,0.0,0.0
2025-01-21,748.1865143010509,748.1865143010764,-2.546585164964199e-11
2025-01-22,698.9881117072655,698.9881117072644,1.1368683772161603e-12
2025-01-23,749.6536441602511,749.6536441602493,1.8189894035458565e-12
2025-01-24,-56.11526464117924,-56.115264641169624,-9.613643214834156e-12
2025-01-27,-648.3802986309165,-648.3802986309267,1.0231815394945443e-11
2025-01-28,653.1648254732427,653.1648254732497,-7.048583938740194e-12
2025-01-29,-261.1150675271929,-261.11506752717213,-2.0747847884194925e-11
2025-01-30,915.7309801468218,915.7309801468135,8.29913915367797e-12
2025-01-31,-81.1929810786387,-81.19298107864142,2.7284841053187847e-12
2025-02-03,-3963.8617505299335,-177.86299758770883,-3785.9987529422247
2025-02-04,1055.9596451901598,1055.9596451901416,1.8189894035458565e-11
2025-02-05,395.79298444953747,395.79298444955344,-1.5973000699887052e-11
2025-02-06,455.92129008908523,455.9212900890765,8.753886504564434e-12
2025-02-07,-968.8064794800594,-968.8064794800481,-1.1254996934439987e-11
2025-02-10,629.0840378492721,629.0840378492996,-2.751221472863108e-11
2025-02-11,-86.54206497996347,-86.5420649800163,5.283595783112105e-11
2025-02-12,-23.6049891236471,-23.604989123629764,-1.7337242752546445e-11
2025-02-13,1119.3840678180568,1119.3840678180277,2.9103830456733704e-11
2025-02-14,-391.6762526371167,-391.6762526370591,-5.758238330599852e-11
2025-02-17,0.0,0.0,0.0
2025-02-18,-241.76160098749097,-241.76160098753184,4.087041816092096e-11
2025-02-19,447.0629949180584,447.0629949180722,-1.3812950783176348e-11
2025-02-20,-587.7629599256034,-587.7629599255948,-8.526512829121202e-12
2025-02-21,-1472.5679830930312,-1472.5679830930426,1.1368683772161603e-11
2025-02-24,-457.83159783197334,-457.83159783196834,-5.002220859751105e-12
2025-02-25,-505.7961471945455,-505.7961471945415,-3.979039320256561e-12
2025-02-26,-54.12320649647154,-54.12320649645129,-2.0250467969162855e-11
2025-02-27,-1245.6714209863567,-1245.6714209863742,1.750777300912887e-11
2025-02-28,1744.152956023434,1744.1529560234385,-4.547473508864641e-12
2025-03-03,-1300.25643208361,-1586.9061560699788,286.6497239863688
2025-03-04,-1113.3920177842083,-1113.3920177841892,-1.9099388737231493e-11
2025-03-05,1066.4551304646302,1066.4551304646106,1.9554136088117957e-11
2025-03-06,-1954.8090772845899,-1954.8090772845924,2.5011104298755527e-12
2025-03-07,34.36484249623027,34.36484249622576,4.504840944719035e-12
2025-03-10,-2784.266497702454,-2784.266497702429,-2.5011104298755527e-11
2025-03-11,-194.75474802250392,-194.7547480225313,2.737010618147906e-11
2025-03-12,622.3167051360069,622.3167051360297,-2.2737367544323206e-11
2025-03-13,-1362.647542108316,-1362.6475421083214,5.4569682106375694e-12
2025-03-14,1788.114374734112,1788.114374734112,0.0
2025-03-17,359.93657985911705,359.9365798590985,1.8530954548623413e-11
2025-03-18,-1115.1893853247748,-1115.189385324759,-1.5688783605583012e-11
2025-03-19,1184.2768393649021,1184.2768393648807,2.1373125491663814e-11
2025-03-20,-97.70035241235746,-97.70035241231888,-3.858247055177344e-11
2025-03-21,477.19403920980403,477.1940392098088,-4.774847184307873e-12
2025-03-24,1698.299448824604,1698.2994488245993,4.774847184307873e-12
2025-03-25,202.2838491135044,202.2838491134611,4.331468517193571e-11
2025-03-26,-1197.634823371016,-1197.6348233710007,-1.5234036254696548e-11
2025-03-27,-89.01835033786483,-89.01835033784018,-2.4655832930875476e-11
2025-03-28,-1785.5567333558283,-1785.5567333558315,3.183231456205249e-12
2025-03-31,545.3942185798369,545.3942185798463,-9.43600753089413e-12
2025-04-01,5203.2617733789375,-19.97788261219334,5223.239655991131
2025-04-02,716.5382627494109,716.5382627493589,5.206857167650014e-11
2025-04-03,-3746.213153689576,-3746.21315368953,-4.5929482439532876e-11
2025-04-04,-5726.379739797994,-5726.379739798005,1.0913936421275139e-11
2025-04-07,18.962222818896407,18.962222818899747,-3.339550858072471e-12
2025-04-08,-847.223001888924,-847.2230018889012,-2.2851054382044822e-11
2025-04-09,8040.330280761758,8040.3302807617465,1.1823431123048067e-11
2025-04-10,-3153.253537236771,-3153.2535372368025,3.1377567211166024e-11
2025-04-11,1801.351325007272,1801.3513250072651,6.821210263296962e-12
2025-04-14,340.3714006622322,340.371400662287,-5.4797055781818926e-11
2025-04-15,-44.292716831725556,-44.292716831720966,-4.590106073010247e-12
2025-04-16,-2097.8366966260364,-2097.836696626084,4.774847184307873e-11
2025-04-17,-312.54488493624376,-312.54488493622796,-1.5802470443304628e-11
2025-04-18,0.0,0.0,0.0
2025-04-21,-2350.0442006590893,-2350.044200659077,-1.2278178473934531e-11
2025-04-22,2353.721999613743,2353.721999613772,-2.9103830456733704e-11
2025-04-23,1492.7579632654379,1492.7579632654106,2.7284841053187847e-11
2025-04-24,1808.300812887319,1808.300812887319,0.0
2025-04-25,1387.3728310945153,1387.3728310945091,6.139089236967266e-12
2025-04-28,127.72857312226552,127.72857312222587,3.964828465541359e-11
2025-04-29,470.5819539327349,470.5819539327925,-5.758238330599852e-11
2025-04-30,-61.63763118541101,-61.63763118544526,3.424815986363683e-11
2025-05-01,-114.24820137850475,164.36597907310914,-278.6141804516139
2025-05-02,1217.0694184430176,1217.069418442988,2.955857780762017e-11
2025-05-05,-631.4065146238427,-631.4065146238462,3.524291969370097e-12
2025-05-06,-964.3491238947026,-964.3491238946625,-4.013145371573046e-11
2025-05-07,347.17770435046987,347.1777043504519,1.7962520360015333e-11
2025-05-08,264.2617592755414,264.2617592755722,-3.0809133022557944e-11
2025-05-09,-8.13260276830988,-8.13260276834881,3.893063649229589e-11
2025-05-12,2977.303563459922,2977.3035634599437,-2.1827872842550278e-11
2025-05-13,89.83758167017368,89.83758167017402,-3.410605131648481e-13
2025-05-14,48.713634690095205,48.713634690049645,4.5560000216937624e-11
2025-05-15,57.94180906485417,57.941809064885774,-3.1604940886609256e-11
2025-05-16,811.5308041049575,811.5308041049487,8.753886504564434e-12
2025-05-19,302.42422331968555,302.4242233196781,7.44648787076585e-12
2025-05-20,-283.9316927776963,-283.9316927777003,3.979039320256561e-12
2025-05-21,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0
